DATE,REGION,PRODUCT,CAMPAIGN_NAME,CUSTOMER_ID,CHANNEL,RESPONSE_STATUS,REVENUE,SPEND,QUALIFIED,APPROVED,ISSUED,CREDIT_SCORE,PROPENSITY_CARD_SCORE
2025-08-18,Northeast,Credit Card,Credit card awareness campaign,CUST_189076,WhatsApp,no_response,0.0,79.16,0,0,0,837,0.323
2025-07-14,Northeast,Credit Card,Credit card awareness campaign,CUST_189997,Search,engaged,0.0,272.8,1,0,0,757,0.326
2025-06-07,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_550255,Affiliates,no_response,0.0,178.04,0,0,0,734,0.33
2025-07-15,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_224478,Mobile App,engaged,0.0,202.86,1,1,0,637,0.579
2025-06-22,South,Credit Card,Credit card awareness campaign,CUST_583866,Search,no_response,0.0,256.42,0,0,0,738,0.558
2025-06-14,Midwest,Credit Card,Credit card awareness campaign,CUST_080871,Mobile App,engaged,0.0,125.64,1,1,0,687,0.302
2025-06-15,South,Personal Loan,Objective loan awareness campaign,CUST_193668,Search,no_response,0.0,233.18,0,0,0,733,0.311
2025-08-05,South,Credit Card,Credit card awareness campaign,CUST_458393,CRM,no_response,0.0,54.69,0,0,0,723,0.725
2025-07-19,Northeast,Personal Loan,Objective loan awareness campaign,CUST_232222,Affiliates,no_response,0.0,218.67,0,0,0,748,0.683
2025-07-22,West,Bonds,Bonds awareness campaign,CUST_816752,Search,no_response,0.0,146.73,0,0,0,714,0.32
2025-08-10,South,Personal Loan,Personal loan awareness campaign,CUST_132749,Mobile App,no_response,0.0,111.17,0,0,0,776,0.446
2025-07-23,West,Credit Card,Prepaid card awareness campaign,CUST_663402,Affiliates,no_response,0.0,200.51,0,0,0,557,0.903
2025-07-30,Midwest,Personal Loan,Personal loan awareness campaign,CUST_659486,Mobile App,no_response,0.0,182.9,0,0,0,731,0.346
2025-06-11,Midwest,Stocks,Stocks awareness campaign,CUST_547118,Social,no_response,0.0,71.92,0,0,0,792,0.767
2025-08-19,Northeast,Personal Loan,Objective loan awareness campaign,CUST_127589,Mobile App,engaged,0.0,188.11,1,1,0,832,0.31
2025-07-14,West,Personal Loan,Objective loan awareness campaign,CUST_594464,Mobile App,engaged,0.0,135.1,1,1,0,764,0.121
2025-06-17,South,Credit Card,Prepaid card awareness campaign,CUST_446802,CRM,engaged,0.0,31.74,1,1,0,821,0.536
2025-08-16,South,Credit Card,Prepaid card awareness campaign,CUST_068923,Social,no_response,0.0,39.93,0,0,0,730,0.503
2025-08-09,Northeast,Stocks,Stocks awareness campaign,CUST_010635,WhatsApp,engaged,0.0,55.59,1,1,0,720,0.183
2025-06-08,West,Bonds,Bonds awareness campaign,CUST_720671,CRM,no_response,0.0,59.7,0,0,0,752,0.471
2025-06-21,Midwest,Credit Card,Prepaid card awareness campaign,CUST_923713,Mobile App,no_response,0.0,137.69,0,0,0,720,0.481
2025-06-05,South,Stocks,Stocks awareness campaign,CUST_388208,Affiliates,no_response,0.0,208.49,0,0,0,673,0.813
2025-06-28,Northeast,Credit Card,Prepaid card awareness campaign,CUST_122349,Social,no_response,0.0,138.02,0,0,0,689,0.34
2025-06-12,South,Personal Loan,Personal loan awareness campaign,CUST_671808,Search,no_response,0.0,159.06,0,0,0,653,0.187
2025-08-06,South,Stocks,Stocks awareness campaign,CUST_228296,WhatsApp,no_response,0.0,80.71,0,0,0,752,0.54
2025-07-21,Northeast,Credit Card,Credit card awareness campaign,CUST_641955,Mobile App,engaged,0.0,141.18,1,1,0,721,0.27
2025-08-31,Northeast,Credit Card,Prepaid card awareness campaign,CUST_320428,Search,engaged,0.0,232.69,1,1,0,698,0.574
2025-08-10,South,Personal Loan,Personal loan awareness campaign,CUST_605778,Branch,no_response,0.0,56.19,0,0,0,686,0.16
2025-07-29,Northeast,Bonds,Bonds awareness campaign,CUST_655181,Mobile App,engaged,0.0,171.55,1,1,0,750,0.641
2025-07-19,West,Personal Loan,Objective loan awareness campaign,CUST_397149,Search,converted,9978.05,185.82,1,1,1,767,0.299
2025-06-08,South,Personal Loan,Objective loan awareness campaign,CUST_364021,Search,converted,7260.79,172.17,1,1,1,652,0.279
2025-06-10,West,Credit Card,Prepaid card awareness campaign,CUST_404714,WhatsApp,engaged,0.0,77.8,1,0,0,643,0.607
2025-07-29,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_571558,WhatsApp,no_response,0.0,114.18,0,0,0,777,0.325
2025-06-04,Midwest,Personal Loan,Personal loan awareness campaign,CUST_684558,Search,no_response,0.0,212.7,0,0,0,637,0.126
2025-06-07,Northeast,Stocks,Stocks awareness campaign,CUST_626463,Mobile App,no_response,0.0,115.69,0,0,0,753,0.25
2025-06-23,South,Stocks,Stocks awareness campaign,CUST_546429,CRM,engaged,0.0,73.89,1,1,0,817,0.091
2025-08-22,Midwest,Bonds,Bonds awareness campaign,CUST_511996,Mobile App,no_response,0.0,215.0,0,0,0,817,0.156
2025-07-15,Northeast,Stocks,Stocks awareness campaign,CUST_651244,Mobile App,no_response,0.0,147.34,0,0,0,764,0.382
2025-08-06,Midwest,Personal Loan,Objective loan awareness campaign,CUST_430731,Branch,converted,7421.36,91.59,1,1,1,763,0.316
2025-07-11,South,Auto Loan,Automobile loan awareness campaign,CUST_333649,CRM,no_response,0.0,75.54,0,0,0,855,0.688
2025-06-19,Northeast,Credit Card,Credit card awareness campaign,CUST_782803,Social,no_response,0.0,135.77,0,0,0,580,0.352
2025-07-07,South,Credit Card,Credit card awareness campaign,CUST_987345,CRM,no_response,0.0,60.4,0,0,0,692,0.885
2025-06-12,West,Bonds,Bonds awareness campaign,CUST_236151,Search,converted,2119.22,149.46,1,1,1,771,0.375
2025-08-12,South,Personal Loan,Personal loan awareness campaign,CUST_408932,WhatsApp,no_response,0.0,85.39,0,0,0,700,0.628
2025-06-20,South,Bonds,Bonds awareness campaign,CUST_067830,Search,no_response,0.0,185.56,0,0,0,794,0.367
2025-07-07,South,Credit Card,Credit card awareness campaign,CUST_230301,CRM,no_response,0.0,53.96,0,0,0,718,0.926
2025-08-31,South,Auto Loan,Automobile loan awareness campaign,CUST_161992,Search,engaged,0.0,178.76,1,0,0,728,0.569
2025-07-27,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_991975,Social,no_response,0.0,148.52,0,0,0,704,0.312
2025-07-15,South,Credit Card,Prepaid card awareness campaign,CUST_421520,Social,no_response,0.0,181.29,0,0,0,689,0.46
2025-07-22,West,Personal Loan,Objective loan awareness campaign,CUST_136603,WhatsApp,no_response,0.0,87.31,0,0,0,687,0.072
2025-08-13,West,Auto Loan,Automobile loan awareness campaign,CUST_884510,Branch,engaged,0.0,37.37,1,1,0,736,0.439
2025-06-26,South,Credit Card,Prepaid card awareness campaign,CUST_480799,Search,no_response,0.0,178.96,0,0,0,674,0.543
2025-07-31,South,Bonds,Bonds awareness campaign,CUST_656999,Mobile App,no_response,0.0,86.82,0,0,0,777,0.545
2025-08-21,West,Credit Card,Prepaid card awareness campaign,CUST_684574,Mobile App,no_response,0.0,148.54,0,0,0,759,1.0
2025-07-25,Midwest,Personal Loan,Objective loan awareness campaign,CUST_499341,Social,no_response,0.0,180.13,0,0,0,786,0.477
2025-07-14,Midwest,Stocks,Stocks awareness campaign,CUST_346261,WhatsApp,no_response,0.0,95.77,0,0,0,652,0.152
2025-06-17,Midwest,Credit Card,Prepaid card awareness campaign,CUST_085083,Affiliates,no_response,0.0,144.57,0,0,0,618,0.513
2025-06-26,Midwest,Bonds,Bonds awareness campaign,CUST_540280,Search,no_response,0.0,233.58,0,0,0,720,0.381
2025-08-28,Midwest,Stocks,Stocks awareness campaign,CUST_871250,CRM,no_response,0.0,52.95,0,0,0,894,0.621
2025-07-22,Northeast,Credit Card,Prepaid card awareness campaign,CUST_973522,Search,no_response,0.0,157.4,0,0,0,796,0.613
2025-07-01,Northeast,Personal Loan,Personal loan awareness campaign,CUST_821668,Mobile App,engaged,0.0,165.97,1,1,0,687,0.557
2025-07-11,South,Personal Loan,Personal loan awareness campaign,CUST_407681,Mobile App,no_response,0.0,168.63,0,0,0,745,0.174
2025-07-26,Midwest,Stocks,Stocks awareness campaign,CUST_655296,Branch,engaged,0.0,86.61,1,1,0,764,0.234
2025-07-22,South,Stocks,Stocks awareness campaign,CUST_571259,CRM,no_response,0.0,50.87,0,0,0,638,0.641
2025-08-05,West,Stocks,Stocks awareness campaign,CUST_898813,CRM,no_response,0.0,77.69,0,0,0,802,0.301
2025-06-27,Northeast,Personal Loan,Personal loan awareness campaign,CUST_435514,Mobile App,no_response,0.0,122.72,0,0,0,710,0.445
2025-08-01,Northeast,Credit Card,Credit card awareness campaign,CUST_991974,Social,no_response,0.0,186.14,0,0,0,715,0.813
2025-07-13,Northeast,Personal Loan,Personal loan awareness campaign,CUST_958158,Search,no_response,0.0,191.9,0,0,0,721,0.255
2025-08-27,South,Bonds,Bonds awareness campaign,CUST_503840,CRM,no_response,0.0,56.64,0,0,0,789,0.282
2025-06-18,Northeast,Personal Loan,Personal loan awareness campaign,CUST_858168,Social,engaged,0.0,63.15,1,1,0,675,0.189
2025-06-17,West,Personal Loan,Personal loan awareness campaign,CUST_861583,Social,no_response,0.0,147.92,0,0,0,618,0.373
2025-07-15,South,Credit Card,Credit card awareness campaign,CUST_061287,Search,no_response,0.0,225.01,0,0,0,739,0.544
2025-07-19,South,Stocks,Stocks awareness campaign,CUST_317563,CRM,no_response,0.0,53.85,0,0,0,597,0.574
2025-08-05,Northeast,Bonds,Bonds awareness campaign,CUST_559171,Social,no_response,0.0,230.25,0,0,0,702,0.443
2025-07-10,Northeast,Personal Loan,Objective loan awareness campaign,CUST_999129,Social,engaged,0.0,113.5,1,1,0,791,0.448
2025-08-25,Northeast,Personal Loan,Objective loan awareness campaign,CUST_269168,Search,engaged,0.0,189.0,1,1,0,755,0.349
2025-07-16,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_555027,Affiliates,no_response,0.0,139.28,0,0,0,783,0.129
2025-06-15,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_751337,Mobile App,no_response,0.0,120.27,0,0,0,757,0.557
2025-06-14,West,Personal Loan,Personal loan awareness campaign,CUST_875888,Social,no_response,0.0,201.26,0,0,0,865,0.451
2025-08-30,South,Credit Card,Prepaid card awareness campaign,CUST_146180,WhatsApp,no_response,0.0,123.26,0,0,0,685,0.425
2025-06-16,West,Credit Card,Credit card awareness campaign,CUST_448101,Branch,no_response,0.0,57.74,0,0,0,744,0.591
2025-08-28,West,Personal Loan,Personal loan awareness campaign,CUST_416563,Social,no_response,0.0,131.08,0,0,0,694,0.209
2025-06-29,Northeast,Personal Loan,Personal loan awareness campaign,CUST_900609,Branch,no_response,0.0,49.75,0,0,0,777,0.503
2025-06-12,South,Personal Loan,Personal loan awareness campaign,CUST_627300,WhatsApp,no_response,0.0,119.39,0,0,0,716,0.703
2025-07-01,West,Stocks,Stocks awareness campaign,CUST_600868,CRM,no_response,0.0,76.82,0,0,0,823,0.385
2025-07-29,South,Personal Loan,Personal loan awareness campaign,CUST_722728,Search,engaged,0.0,214.17,1,1,0,688,0.339
2025-07-12,South,Stocks,Stocks awareness campaign,CUST_675130,Search,converted,1830.68,143.21,1,1,1,804,0.293
2025-08-13,Midwest,Personal Loan,Personal loan awareness campaign,CUST_352216,Mobile App,no_response,0.0,94.27,0,0,0,756,0.749
2025-07-28,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_582996,Branch,engaged,0.0,72.99,1,1,0,718,0.237
2025-07-10,Northeast,Personal Loan,Personal loan awareness campaign,CUST_744272,Mobile App,converted,6829.85,159.23,1,1,1,753,0.322
2025-07-31,Midwest,Credit Card,Prepaid card awareness campaign,CUST_767458,Mobile App,no_response,0.0,67.68,0,0,0,736,0.573
2025-08-30,South,Personal Loan,Objective loan awareness campaign,CUST_359655,Search,no_response,0.0,202.33,0,0,0,741,0.099
2025-07-11,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_184091,Branch,no_response,0.0,98.32,0,0,0,708,0.363
2025-06-17,South,Bonds,Bonds awareness campaign,CUST_162900,Affiliates,no_response,0.0,170.21,0,0,0,678,0.677
2025-07-10,West,Personal Loan,Personal loan awareness campaign,CUST_602869,Branch,engaged,0.0,96.07,1,0,0,700,0.107
2025-08-18,Northeast,Credit Card,Prepaid card awareness campaign,CUST_901444,Search,no_response,0.0,255.7,0,0,0,619,0.394
2025-06-23,Midwest,Personal Loan,Personal loan awareness campaign,CUST_837561,Social,engaged,0.0,116.63,1,0,0,771,0.272
2025-08-28,West,Personal Loan,Objective loan awareness campaign,CUST_947422,Branch,no_response,0.0,64.88,0,0,0,646,0.186
2025-07-26,West,Stocks,Stocks awareness campaign,CUST_714930,Branch,no_response,0.0,67.75,0,0,0,707,0.191
2025-07-28,Midwest,Stocks,Stocks awareness campaign,CUST_092147,WhatsApp,no_response,0.0,68.57,0,0,0,759,0.256
2025-07-02,Northeast,Personal Loan,Personal loan awareness campaign,CUST_476242,Social,no_response,0.0,121.21,0,0,0,770,0.649
2025-08-25,West,Personal Loan,Personal loan awareness campaign,CUST_408147,Social,engaged,0.0,220.27,1,0,0,614,0.211
2025-06-07,Northeast,Credit Card,Credit card awareness campaign,CUST_517020,Mobile App,engaged,0.0,105.79,1,0,0,714,0.419
2025-06-30,South,Credit Card,Credit card awareness campaign,CUST_448101,Affiliates,engaged,0.0,228.53,1,1,0,748,0.531
2025-07-11,Northeast,Bonds,Bonds awareness campaign,CUST_917267,Affiliates,no_response,0.0,160.36,0,0,0,723,0.802
2025-07-16,Northeast,Stocks,Stocks awareness campaign,CUST_717405,CRM,no_response,0.0,59.62,0,0,0,801,0.501
2025-07-16,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_415929,Affiliates,no_response,0.0,205.28,0,0,0,671,0.459
2025-06-17,West,Credit Card,Credit card awareness campaign,CUST_853656,CRM,no_response,0.0,51.02,0,0,0,597,0.871
2025-06-24,West,Credit Card,Prepaid card awareness campaign,CUST_353110,Affiliates,no_response,0.0,205.56,0,0,0,769,0.491
2025-06-12,Midwest,Personal Loan,Objective loan awareness campaign,CUST_963054,Branch,engaged,0.0,34.19,1,0,0,688,0.342
2025-07-25,South,Personal Loan,Objective loan awareness campaign,CUST_678729,Mobile App,engaged,0.0,155.39,1,0,0,614,0.063
2025-07-05,Midwest,Credit Card,Credit card awareness campaign,CUST_452130,Mobile App,engaged,0.0,53.6,1,1,0,710,0.625
2025-07-24,Midwest,Bonds,Bonds awareness campaign,CUST_287688,CRM,no_response,0.0,56.6,0,0,0,794,0.358
2025-07-27,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_437769,Affiliates,no_response,0.0,218.44,0,0,0,644,0.534
2025-08-06,Northeast,Personal Loan,Objective loan awareness campaign,CUST_711284,WhatsApp,no_response,0.0,104.0,0,0,0,860,0.162
2025-07-23,West,Credit Card,Prepaid card awareness campaign,CUST_278673,Mobile App,no_response,0.0,94.56,0,0,0,670,0.994
2025-08-01,Northeast,Credit Card,Credit card awareness campaign,CUST_843197,CRM,no_response,0.0,42.46,0,0,0,725,0.885
2025-07-26,West,Stocks,Stocks awareness campaign,CUST_227690,WhatsApp,engaged,0.0,74.5,1,1,0,647,0.259
2025-08-01,Northeast,Credit Card,Credit card awareness campaign,CUST_636367,Branch,engaged,0.0,73.26,1,0,0,722,0.221
2025-07-29,South,Stocks,Stocks awareness campaign,CUST_226086,WhatsApp,engaged,0.0,44.28,1,0,0,712,0.304
2025-07-02,Midwest,Stocks,Stocks awareness campaign,CUST_089963,Branch,engaged,0.0,69.77,1,1,0,631,0.678
2025-06-26,South,Credit Card,Prepaid card awareness campaign,CUST_496170,Social,engaged,0.0,172.46,1,1,0,890,0.899
2025-08-13,Midwest,Personal Loan,Personal loan awareness campaign,CUST_774326,CRM,no_response,0.0,55.75,0,0,0,690,0.685
2025-07-04,Northeast,Bonds,Bonds awareness campaign,CUST_418187,CRM,no_response,0.0,67.88,0,0,0,690,0.677
2025-07-23,South,Credit Card,Credit card awareness campaign,CUST_250735,Search,no_response,0.0,232.3,0,0,0,778,0.363
2025-06-21,West,Credit Card,Prepaid card awareness campaign,CUST_599228,Mobile App,engaged,0.0,121.04,1,1,0,829,0.31
2025-07-12,South,Bonds,Bonds awareness campaign,CUST_502987,WhatsApp,no_response,0.0,46.44,0,0,0,788,0.202
2025-07-21,Midwest,Bonds,Bonds awareness campaign,CUST_067868,Search,no_response,0.0,227.34,0,0,0,648,0.589
2025-07-30,West,Auto Loan,Automobile loan awareness campaign,CUST_646297,Branch,no_response,0.0,53.32,0,0,0,733,0.596
2025-07-21,South,Auto Loan,Automobile loan awareness campaign,CUST_305191,Branch,engaged,0.0,59.88,1,1,0,607,0.528
2025-07-06,West,Personal Loan,Objective loan awareness campaign,CUST_238217,Branch,engaged,0.0,78.38,1,1,0,774,0.389
2025-08-29,Midwest,Stocks,Stocks awareness campaign,CUST_472922,Affiliates,engaged,0.0,243.78,1,1,0,622,0.097
2025-07-20,West,Auto Loan,Automobile loan awareness campaign,CUST_452114,Mobile App,no_response,0.0,138.67,0,0,0,672,0.248
